Symbol,Date,Open,High,Low,Close,Volume
AGIIL,09-Sep-2013,22.35,22.45,22.12,22.26,18700
AGIO,09-Sep-2013,27.11,28.99,26.13,26.79,81800
AGNC,09-Sep-2013,22.82,23.14,22.73,23.14,5424400
AGNCP,09-Sep-2013,25.48,25.48,25.31,25.47,47200
AGYS,09-Sep-2013,11.7,11.99,11.51,11.98,43400
AHGP,09-Sep-2013,60.88,61.98,60.88,61.84,3900
AHPI,09-Sep-2013,2.5,2.5,2.29,2.29,7700
AIMC,09-Sep-2013,25.99,26.57,25.82,26.44,106700
AINV,09-Sep-2013,8.12,8.3,8.1,8.28,2543100
AIQ,09-Sep-2013,25.22,25.37,24.42,24.89,42800
AIRM,09-Sep-2013,40.07,40.95,39.91,40.18,275100
AIRT,09-Sep-2013,10.83,10.9,10.83,10.86,5800
AIXG,09-Sep-2013,16.63,16.86,16.56,16.77,24900
AKAM,09-Sep-2013,47.71,49.1,47.67,48.89,2217600
AKRX,09-Sep-2013,19.17,19.29,18.95,19.15,878800
ALCO,09-Sep-2013,40.8,41.16,40.33,41.08,7300
ALCS,09-Sep-2013,14.54,14.56,14.5,14.51,4700
ALGN,09-Sep-2013,45.09,46.84,44.98,46.71,532300
ALGT,09-Sep-2013,93.81,96.23,92.75,95.68,117900
ALIM,09-Sep-2013,3.68,3.78,3.59,3.75,34400
ALKS,09-Sep-2013,33.07,34.4,33.01,34.27,769000
ALLB,09-Sep-2013,14.64,14.9,14.27,14.61,24200
ALLT,09-Sep-2013,12.27,12.38,12.01,12.22,334200
ALNY,09-Sep-2013,56,57.55,55.01,57.5,376200
ALOG,09-Sep-2013,75.81,77.41,75.3,77.08,20300
ALOT,09-Sep-2013,12,12,11.83,11.85,1000
ALSK,09-Sep-2013,2.7,2.75,2.52,2.59,1357000
ALTI,09-Sep-2013,2.31,2.38,2.31,2.38,7100
ALTR,09-Sep-2013,37.72,38.03,37.64,37.98,2764600
ALVR,09-Sep-2013,0.68,0.7,0.66,0.67,217800
ALXA,09-Sep-2013,4.73,4.83,4.73,4.78,122300
ALXN,09-Sep-2013,111.84,113.05,111.38,112.78,581700
AMAG,09-Sep-2013,24.99,25.05,24.58,24.93,66100
AMAP,09-Sep-2013,13.11,15.95,13.11,15.51,2444800
AMAT,09-Sep-2013,15.53,15.62,15.46,15.59,10045000
AMBA,09-Sep-2013,16.7,18,16.7,17.67,2722300
AMBC,09-Sep-2013,21.55,21.58,20.81,20.89,1240300
AMBCW,09-Sep-2013,12.7,13,12.36,12.78,24600
AMBI,09-Sep-2013,15,15.9,14.6,15.26,68200
AMBT,09-Sep-2013,2.47,2.47,2.28,2.36,19700
AMCC,09-Sep-2013,12.02,12.36,11.94,12.26,884600
AMCF,09-Sep-2013,0.74,0.78,0.73,0.78,25500
AMCN,09-Sep-2013,1.82,1.84,1.79,1.81,12100
AMCX,09-Sep-2013,62.84,64.18,62.56,63.53,244400
AMED,09-Sep-2013,16.98,17.25,16.82,17.07,282100
AMGN,09-Sep-2013,111.34,111.96,110.46,111.67,2827800
AMIC,09-Sep-2013,9.8,9.94,9.78,9.84,16100
AMKR,09-Sep-2013,4.22,4.3,4.21,4.28,2226400
AMNB,09-Sep-2013,20.87,21.69,20.8,21.66,14100
AMOT,09-Sep-2013,8.32,8.5,8.01,8.19,11400
AMOV,09-Sep-2013,19.31,19.79,19.28,19.77,7300
AMRB,09-Sep-2013,8.37,8.37,8,8.22,4900
AMRI,09-Sep-2013,11.34,11.59,11.26,11.56,238500
AMRN,09-Sep-2013,7.3,7.33,7.11,7.24,3926000
AMRS,09-Sep-2013,2.7,2.76,2.7,2.75,96800
AMSC,09-Sep-2013,2.38,2.54,2.35,2.49,712100
AMSF,09-Sep-2013,33.29,33.54,32.88,33.46,27400
AMSG,09-Sep-2013,37.69,37.87,37.21,37.77,62600
AMSWA,09-Sep-2013,8.04,8.19,8.04,8.18,35800
AMWD,09-Sep-2013,36,36.33,35.62,36.19,44200
AMZN,09-Sep-2013,297.22,299.96,296.6,299.71,1646200
ANAC,09-Sep-2013,10.39,10.8,10.32,10.59,350400
ANAD,09-Sep-2013,2.01,2.06,1.95,1.97,684000
ANAT,09-Sep-2013,103.83,104.46,102.55,104.13,9200
ANCB,09-Sep-2013,16.31,16.31,16.27,16.3,300
ANCI,09-Sep-2013,1.78,1.78,1.76,1.76,500
ANCX,09-Sep-2013,14.26,14.49,13.88,14.41,30000
ANDA,09-Sep-2013,10.08,10.08,10.08,10.08,0
ANDAU,09-Sep-2013,10.96,10.96,10.96,10.96,0
ANDAW,09-Sep-2013,0.48,0.48,0.48,0.48,0
ANDE,09-Sep-2013,65.26,67.1,64.92,66.89,229600
ANEN,09-Sep-2013,24.79,24.87,24.67,24.7,18300
ANGI,09-Sep-2013,21,21.09,20.01,20.05,1087800
ANGO,09-Sep-2013,11.09,11.1,11.02,11.1,117700
ANIK,09-Sep-2013,24.4,24.88,24,24.47,178000
ANIP,09-Sep-2013,7.24,7.4,7.07,7.12,17000
ANLY,09-Sep-2013,6.41,6.44,6.4,6.42,42100
ANSS,09-Sep-2013,85.36,86.36,84.46,85.9,198500
ANTH,09-Sep-2013,3.57,3.72,3.5,3.65,163400
AOSL,09-Sep-2013,7.73,8.2,7.72,8.2,108100
APAGF,09-Sep-2013,15.28,15.55,15.16,15.55,4900
APEI,09-Sep-2013,39.32,39.9,39.32,39.66,147400
APFC,09-Sep-2013,50.4,51,49.65,49.9,76300
APOG,09-Sep-2013,27.88,28.27,27.74,28.11,178400
APOL,09-Sep-2013,20.02,20.52,20.02,20.48,2548600
APPY,09-Sep-2013,1.71,1.81,1.71,1.77,1382500
APRI,09-Sep-2013,2.06,2.11,2.05,2.1,220900
APSA,09-Sep-2013,18.27,18.36,17.9,17.9,900
APWC,09-Sep-2013,3.68,3.68,3.6,3.65,4900
AQUUU,09-Sep-2013,10.35,10.35,10.35,10.35,0
AQUUW,09-Sep-2013,0.38,0.38,0.22,0.22,104000
ARAY,09-Sep-2013,6.46,6.51,6.36,6.48,1143700
ARCC,09-Sep-2013,17.6,17.64,17.52,17.64,1150400
ARCI,09-Sep-2013,2.71,2.82,2.71,2.73,54900
ARCP,09-Sep-2013,12.82,12.89,12.7,12.73,2484200
ARCW,09-Sep-2013,5.29,5.45,5.14,5.31,6000
ARDNA,09-Sep-2013,135.03,135.37,134.5,135.37,1800
AREX,09-Sep-2013,24.4,24.77,24.35,24.56,310400
ARIA,09-Sep-2013,22.6,22.9,21.65,21.85,5913200
ARII,09-Sep-2013,35.44,35.99,35.21,35.89,235400
ARKR,09-Sep-2013,22,22.25,22,22.25,4100
ARLP,09-Sep-2013,76.06,76.74,76.06,76.74,56200
ARMH,09-Sep-2013,42.56,43.79,42.4,43.74,2202700
ARNA,09-Sep-2013,6.37,6.42,6.26,6.32,4110500
AROW,09-Sep-2013,25.74,26.18,25.61,26.11,41000
ARQL,09-Sep-2013,2.22,2.25,2.18,2.21,1165200
ARRS,09-Sep-2013,15.93,16.01,15.85,15.95,714100
ARRY,09-Sep-2013,5.64,5.71,5.56,5.66,790900
ARTC,09-Sep-2013,32.56,32.9,32.33,32.88,100400
ARTNA,09-Sep-2013,22.23,22.34,22.08,22.33,9100
ARTW,09-Sep-2013,6.98,7.01,6.95,7.01,1700
ARTX,09-Sep-2013,2.01,2.02,1.85,1.95,100900
ARUN,09-Sep-2013,16.71,17.27,16.71,17.1,1267800
ARWR,09-Sep-2013,4.39,4.98,4.34,4.75,1438400
ASBB,09-Sep-2013,16.78,16.78,16.75,16.75,300
ASBC,09-Sep-2013,15.87,16.08,15.82,16.05,999700
ASBCW,09-Sep-2013,2.41,2.41,2.41,2.41,0
ASBI,09-Sep-2013,10.45,10.65,10.05,10.62,18800
ASCMA,09-Sep-2013,75.74,77.51,75.35,77.3,28600
ASDR,09-Sep-2013,47,47,47,47,0
ASEI,09-Sep-2013,56.87,57.23,56.64,56.95,17300
ASFI,09-Sep-2013,8.7,8.71,8.66,8.71,9600
ASIA,09-Sep-2013,11.59,11.63,11.56,11.61,124000
ASMI,09-Sep-2013,31.91,32.27,31.89,32.27,1100
ASML,09-Sep-2013,89.06,90.03,88.59,89.44,601000
ASNA,09-Sep-2013,16.36,16.66,16.32,16.59,1579800
ASPS,09-Sep-2013,135.5,137.75,135.19,136.02,105400
ASRV,09-Sep-2013,3.26,3.34,3.15,3.26,12000
ASRVP,09-Sep-2013,27.08,27.08,27.08,27.08,0
ASTC,09-Sep-2013,0.85,0.87,0.8,0.81,54600
ASTE,09-Sep-2013,35.14,35.65,35.09,35.59,42900
ASTI,09-Sep-2013,0.85,0.86,0.81,0.83,240900
ASTM,09-Sep-2013,0.29,0.34,0.29,0.33,4074200
ASTX,09-Sep-2013,8.75,8.87,8.72,8.86,4735600
ASUR,09-Sep-2013,4.42,4.43,4.42,4.42,7500
ASYS,09-Sep-2013,7.19,7.24,6.93,7.08,21600
ATAI,09-Sep-2013,4.75,4.99,4.75,4.9,1500
ATAX,09-Sep-2013,6.96,6.97,6.9,6.91,120500
ATEA,09-Sep-2013,2.48,2.8,2.45,2.78,4200
ATEC,09-Sep-2013,1.95,1.97,1.95,1.97,59700
ATHN,09-Sep-2013,107.03,110,107,109.2,337500
ATHX,09-Sep-2013,1.69,1.75,1.69,1.74,450500
ATLC,09-Sep-2013,3.54,3.69,3.54,3.54,2300
ATLO,09-Sep-2013,20.95,21.12,20.56,21.12,5000
ATMI,09-Sep-2013,24.86,24.99,24.74,24.88,91300
ATML,09-Sep-2013,7.6,7.8,7.53,7.7,4137700
ATNI,09-Sep-2013,47.64,47.92,47.57,47.8,19400
ATNY,09-Sep-2013,2.84,2.95,2.84,2.92,18900
ATOS,09-Sep-2013,4.88,4.98,4.6,4.94,106600
ATRC,09-Sep-2013,9.64,9.85,9.55,9.85,44800
ATRI,09-Sep-2013,236.01,239.85,236.01,239.85,900
ATRM,09-Sep-2013,0.34,0.35,0.28,0.31,18600
ATRO,09-Sep-2013,47.01,47.65,46.73,47.5,40800
ATRS,09-Sep-2013,4.3,4.38,4.18,4.37,1127000
ATSG,09-Sep-2013,6.46,7.01,6.43,6.97,512300
ATTU,09-Sep-2013,7.39,7.39,7.13,7.32,58200
ATVI,09-Sep-2013,17.06,17.14,16.93,17.04,3346600
ATX,09-Sep-2013,20.39,20.74,20.1,20.16,41200
AUBN,09-Sep-2013,23,23,22.38,22.38,4400
AUDC,09-Sep-2013,6.88,6.9,6.37,6.66,500100
AUXL,09-Sep-2013,17.93,18,17.74,17.9,269000
AVAV,09-Sep-2013,22.46,22.66,22.29,22.46,149700
AVEO,09-Sep-2013,2.2,2.2,2.15,2.2,502700
AVGO,09-Sep-2013,38.87,39,38.63,38.77,1636700
AVHI,09-Sep-2013,16.35,16.79,16.35,16.7,383000
AVID,09-Sep-2013,5.5,5.69,5.34,5.49,337000
AVNR,09-Sep-2013,5.89,6,5.8,5.85,2904900
AVNW,09-Sep-2013,2.57,2.63,2.55,2.6,366900
AWAY,09-Sep-2013,31.35,32.21,31.34,32,620600
AWRE,09-Sep-2013,5,5.12,5,5.07,46300
AXAS,09-Sep-2013,2.44,2.52,2.44,2.52,401100
AXDX,09-Sep-2013,9.42,10,9.42,9.83,52800
AXFN,09-Sep-2013,24.48,24.48,24.43,24.46,4100
AXGN,09-Sep-2013,3.45,4.08,3.45,3.95,69700
AXJS,09-Sep-2013,55.19,55.3,54.85,54.9,15900
AXTI,09-Sep-2013,2.29,2.38,2.29,2.38,76300
AZPN,09-Sep-2013,34.28,34.63,34.28,34.61,233700
BABY,09-Sep-2013,13.35,13.74,13.29,13.74,106400
BAGL,09-Sep-2013,16.3,16.65,16.11,16.34,28100
BAGR,09-Sep-2013,6.26,6.29,6.15,6.26,31700
BAMM,09-Sep-2013,2.31,2.35,2.29,2.35,5400
BANC,09-Sep-2013,13.71,14.13,13.71,14.11,137400
BANCL,09-Sep-2013,25.4,25.4,25.3,25.4,4600
BANCP,09-Sep-2013,25.42,25.48,25.42,25.45,2000
BANF,09-Sep-2013,51.91,52.44,51.4,52.29,20600
BANFP,09-Sep-2013,26.76,26.76,26.76,26.76,0
BANR,09-Sep-2013,35.43,35.59,34.86,35.55,63700
BASI,09-Sep-2013,1.35,1.39,1.3,1.36,6300
BAXS,09-Sep-2013,1.74,1.8,1.67,1.79,22800
BBBY,09-Sep-2013,71.93,73.02,71.8,72.45,2388600
BBCN,09-Sep-2013,13.5,13.59,13.27,13.44,229800
BBEP,09-Sep-2013,17.34,17.64,17.34,17.57,554800
BBGI,09-Sep-2013,8.11,9.03,8.11,8.98,10900
BBNK,09-Sep-2013,16.4,16.77,16.25,16.74,13000
BBOX,09-Sep-2013,27.11,27.69,27.03,27.65,29200
BBRG,09-Sep-2013,15.34,15.49,15.26,15.4,581200
BBRY,09-Sep-2013,11.16,11.65,11.03,11.53,36864900
BBSI,09-Sep-2013,64.95,67.71,64.8,66.58,38900
BCBP,09-Sep-2013,10.73,10.86,10.68,10.79,11800
BCOM,09-Sep-2013,12.94,13.49,12.94,13.08,6100
BCOR,09-Sep-2013,20.45,20.83,20.37,20.75,209200
BCOV,09-Sep-2013,10.73,10.89,10.6,10.66,171100
BCPC,09-Sep-2013,48.19,49.2,48.14,49.08,34800
BCRX,09-Sep-2013,6.45,6.83,6.45,6.65,1451400
BCSB,09-Sep-2013,24.05,24.2,24,24.16,5600
BDBD,09-Sep-2013,16.14,16.64,16.11,16.59,455500
BDE,09-Sep-2013,10.71,11,10.55,10.98,184200
BDGE,09-Sep-2013,21.05,21.76,21.03,21.72,17100
BDMS,09-Sep-2013,18.42,18.42,18.42,18.42,100
BDSI,09-Sep-2013,5.07,5.26,4.96,5.23,180800
BEAT,09-Sep-2013,9.3,9.4,9.08,9.26,393300
BEAV,09-Sep-2013,70.9,72.34,70.9,72.17,628600
BEBE,09-Sep-2013,5.67,5.97,5.64,5.95,494000
BECN,09-Sep-2013,34.8,35.2,34.69,34.85,677100
BELFA,09-Sep-2013,17.44,17.44,17.44,17.44,0
BELFB,09-Sep-2013,17.35,17.58,17.1,17.57,9200
BERK,09-Sep-2013,7.91,7.94,7.8,7.8,10500
BFIN,09-Sep-2013,8.55,8.55,8.35,8.51,8400
BGCP,09-Sep-2013,5.7,5.79,5.66,5.79,894300
BGFV,09-Sep-2013,16.53,16.75,16.53,16.58,156500
BGMD,09-Sep-2013,0.91,0.95,0.9,0.9,199300
BGSC,09-Sep-2013,10.14,10.14,10.14,10.14,0
BGSCU,09-Sep-2013,10.2,10.2,10.2,10.2,0
BGSCW,09-Sep-2013,0.24,0.24,0.24,0.24,0
BIB,09-Sep-2013,122.66,126.2,122.6,125.87,47000
BICK,09-Sep-2013,23,23.38,23,23.38,700
BIDU,09-Sep-2013,137.46,137.73,134.4,136.58,2792500
BIIB,09-Sep-2013,226.09,229,224.94,228.86,892200
BIOD,09-Sep-2013,4.59,4.6,3.47,3.53,9913800
BIOF,09-Sep-2013,3.89,4.25,3.75,3.97,122500
BIOL,09-Sep-2013,1.89,1.94,1.78,1.82,348200
BIOS,09-Sep-2013,11.5,11.54,11.41,11.49,661200
BIRT,09-Sep-2013,7.25,7.33,7.2,7.3,139400
BIS,09-Sep-2013,27.27,27.28,26.54,26.57,2800
BJRI,09-Sep-2013,31.58,32.06,31.46,31.98,235800
BKCC,09-Sep-2013,9.8,9.85,9.79,9.83,613800
BKEP,09-Sep-2013,8.64,8.65,8.33,8.44,7400
BKEPP,09-Sep-2013,9.1,9.1,8.83,9,5200
BKMU,09-Sep-2013,6.03,6.2,5.97,6.19,120800
BKSC,09-Sep-2013,13.67,13.98,13.67,13.91,1100
BKYF,09-Sep-2013,27.29,27.5,27.04,27.5,9300
BLDP,09-Sep-2013,1.65,1.71,1.64,1.65,420200
BLDR,09-Sep-2013,5.56,5.83,5.56,5.83,360600
BLIN,09-Sep-2013,1.02,1.09,1.02,1.09,34500
BLKB,09-Sep-2013,37.03,37.25,36.69,37.17,123600
BLMN,09-Sep-2013,22.86,23.47,22.75,23.33,734700
BLMT,09-Sep-2013,14.03,14.09,14,14,4600
BLRX,09-Sep-2013,2.32,2.44,2.18,2.3,1012200
BLUE,09-Sep-2013,25.73,27.95,25.33,26.34,83800
BMC,09-Sep-2013,46.29,46.29,46.28,46.28,2009100
BMRC,09-Sep-2013,39.92,40.08,39.33,39.89,10100
BMRN,09-Sep-2013,72.5,76.16,72.49,76.08,2759600
BMTC,09-Sep-2013,25.17,25.42,24.97,25.42,13700
BNCL,09-Sep-2013,9.35,9.38,9.27,9.38,48500
BNCN,09-Sep-2013,12.77,12.95,12.51,12.71,36600
BNDX,09-Sep-2013,49.18,49.18,48.87,49.07,51800
BNSO,09-Sep-2013,1.45,1.46,1.45,1.45,600
BOBE,09-Sep-2013,51.54,52.84,51.52,52.5,511000
BOCH,09-Sep-2013,5.53,5.56,5.5,5.53,155000
BODY,09-Sep-2013,6.32,6.39,6.09,6.31,367600
BOFI,09-Sep-2013,62.92,63.04,60.56,60.67,303700
BOKF,09-Sep-2013,64.97,65.02,64.26,64.5,71900
BOLT,09-Sep-2013,17.64,17.85,17.59,17.7,10500
BONA,09-Sep-2013,4.65,4.9,4.6,4.8,172000
BONT,09-Sep-2013,11.06,11.2,10.94,11.1,132900
BOOM,09-Sep-2013,22.52,23,22.43,22.99,40800
BOSC,09-Sep-2013,4.03,4.06,3.95,4.03,6900
BOTA,09-Sep-2013,4.15,4.24,4.03,4.19,49400
BOTJ,09-Sep-2013,8.4,8.4,8.4,8.4,300
BPFH,09-Sep-2013,10.42,10.58,10.36,10.52,494700
BPFHP,09-Sep-2013,23.6,23.69,23.37,23.49,10300
BPFHW,09-Sep-2013,4.35,4.35,4.32,4.32,1400
BPHX,09-Sep-2013,4.45,4.45,4.25,4.38,7000
BPOP,09-Sep-2013,30.76,30.91,30.48,30.86,938600
BPOPM,09-Sep-2013,21.55,21.58,21.16,21.16,2000
BPOPN,09-Sep-2013,22.5,22.5,21.81,22.47,10000
BRCD,09-Sep-2013,7.75,7.77,7.59,7.66,8201700
BRCM,09-Sep-2013,26.62,26.97,26.51,26.93,8511900
BREW,09-Sep-2013,11.89,12.4,11.62,12.31,81000
BRID,09-Sep-2013,9.26,9.28,8.96,9.01,4800
BRKL,09-Sep-2013,9.1,9.15,9.01,9.15,138800
BRKR,09-Sep-2013,20.34,20.86,20.29,20.84,402300
BRKS,09-Sep-2013,9.18,9.26,9.11,9.24,166600
BRLI,09-Sep-2013,28.88,28.88,27.6,28.45,198100
BSDM,09-Sep-2013,1.61,1.65,1.56,1.59,95200
BSET,09-Sep-2013,14.26,15.07,14.25,14.91,35100
BSFT,09-Sep-2013,34.13,35.18,34.13,35,445700
BSPM,09-Sep-2013,0.78,0.83,0.76,0.8,24100
BSQR,09-Sep-2013,2.81,2.81,2.74,2.8,5900
BSRR,09-Sep-2013,14.52,15.05,14.52,14.75,22800
BSTC,09-Sep-2013,18.39,18.74,17.91,17.91,10800
BTUI,09-Sep-2013,3.11,3.12,3.09,3.12,3500
BUR,09-Sep-2013,2.87,3.15,2.83,2.83,5600
BUSE,09-Sep-2013,4.85,4.95,4.85,4.95,64400
BV,09-Sep-2013,9.32,9.54,9.25,9.41,914500
BVA,09-Sep-2013,4.6,4.6,4.59,4.59,300
BVSN,09-Sep-2013,10.11,10.12,9.74,10.09,25700
BWEN,09-Sep-2013,6.37,6.76,6.29,6.7,306900
BWINA,09-Sep-2013,23,23,23,23,0
BWINB,09-Sep-2013,23.74,24.12,23.61,24.07,9700
BWLD,09-Sep-2013,105.4,106.51,104.78,105.57,135900
BYFC,09-Sep-2013,1.25,1.29,1.21,1.21,11200
CA,09-Sep-2013,29.65,30.01,29.65,29.85,1989500
CAAS,09-Sep-2013,6.89,7.08,6.85,7.01,71900
CAC,09-Sep-2013,37.45,37.61,37.06,37.4,26400
CACB,09-Sep-2013,6.09,6.16,6.03,6.14,3500
CACC,09-Sep-2013,108.03,109.64,107.88,108.7,42200
CACGU,09-Sep-2013,10.1,10.1,10.1,10.1,0
CACH,09-Sep-2013,5.47,5.75,5.46,5.75,109200
CADC,09-Sep-2013,3.73,3.74,3.55,3.74,1200
CADX,09-Sep-2013,5.16,5.34,4.98,5.34,340300
CAFI,09-Sep-2013,4.14,4.14,3.99,4.09,19100
CAKE,09-Sep-2013,41.99,42.49,41.99,42.37,398600
CALD,09-Sep-2013,8.47,8.62,8.39,8.39,877500
CALI,09-Sep-2013,2.25,2.25,2.17,2.22,21600
CALL,09-Sep-2013,13.21,13.23,12.57,12.96,214100
CALM,09-Sep-2013,46.23,47.5,46.01,47.36,55200
CAMP,09-Sep-2013,17.05,17.32,17,17.22,271600
CAMT,09-Sep-2013,1.68,1.7,1.65,1.68,20400
CAR,09-Sep-2013,27.84,28.63,27.79,28.23,1931500
CARB,09-Sep-2013,15.42,15.48,15.31,15.46,190900
CART,09-Sep-2013,3.04,3.04,3.04,3.04,0
CARV,09-Sep-2013,5.68,6.05,5.68,6.05,700
CARZ,09-Sep-2013,38,38.23,37.84,38.21,34100
CASH,09-Sep-2013,34.96,36.16,34.92,36,61600
CASM,09-Sep-2013,1.36,1.4,1.33,1.39,119700
CASS,09-Sep-2013,51.6,52.52,51.2,52.27,21800
CASY,09-Sep-2013,68.5,69.14,67.8,68.83,116800
CATM,09-Sep-2013,36.11,36.43,35.48,35.68,177400
CATY,09-Sep-2013,22.05,22.34,21.91,22.29,195500
CAVM,09-Sep-2013,39.29,39.94,39.29,39.85,358600
CBAK,09-Sep-2013,1.8,1.81,1.69,1.75,50100
CBAN,09-Sep-2013,6.44,6.44,6.44,6.44,100
CBEY,09-Sep-2013,6.39,6.61,6.35,6.57,321900
CBF,09-Sep-2013,21.18,22.16,20.93,22.06,256300
CBIN,09-Sep-2013,18.09,18.2,18.05,18.08,800
CBLI,09-Sep-2013,1.71,1.79,1.71,1.75,58300
CBMX,09-Sep-2013,3.06,3.1,3,3.05,65800
CBMXW,09-Sep-2013,0.38,0.38,0.38,0.38,0
CBNJ,09-Sep-2013,9.07,9.2,9.05,9.2,9600
CBNK,09-Sep-2013,17.93,17.93,17.57,17.68,700
CBOE,09-Sep-2013,45.21,45.83,45.15,45.61,426300
CBPO,09-Sep-2013,24.5,25.5,24.15,25.5,29200
CBRL,09-Sep-2013,98.47,99.04,98.06,99.03,98200
CBRX,09-Sep-2013,8.11,8.37,8.11,8.25,93700
CBSH,09-Sep-2013,43.16,43.53,42.99,43.29,260300
CBST,09-Sep-2013,64.19,65.77,63.89,65.59,1025300
CCBG,09-Sep-2013,11.64,11.8,11.57,11.75,7900
CCCL,09-Sep-2013,2.65,2.7,2.62,2.68,19200
CCCR,09-Sep-2013,9.8,9.8,9.25,9.5,95600
CCIH,09-Sep-2013,4.99,5.28,4.99,5.05,69500
CCIX,09-Sep-2013,18.63,19.17,18.62,19.09,119100
CCMP,09-Sep-2013,37.01,37.63,36.68,37.29,87700
CCNE,09-Sep-2013,16.57,17.22,16.57,17.15,8800
CCOI,09-Sep-2013,30.86,30.92,30.57,30.72,233400
CCRN,09-Sep-2013,5.93,5.94,5.85,5.86,31900
