Symbol,Date,Open,High,Low,Close,Volume
ALLT,16-Sep-2013,12.8,13.13,12.73,12.97,242100
ALNY,16-Sep-2013,55.89,56.1,54.04,54.51,362600
ALOG,16-Sep-2013,81.95,82.96,81.41,82.91,106900
ALOT,16-Sep-2013,11.78,12,11.78,11.84,5100
ALSK,16-Sep-2013,2.63,2.67,2.55,2.58,560200
ALTI,16-Sep-2013,2.46,2.5,2.46,2.48,12700
ALTR,16-Sep-2013,38.95,39.18,37.74,37.85,5763400
ALVR,16-Sep-2013,0.66,0.67,0.6,0.6,149100
ALXA,16-Sep-2013,5.3,5.52,5.26,5.36,620400
ALXN,16-Sep-2013,115,115.45,113.24,113.74,524800
AMAG,16-Sep-2013,25.48,25.48,24.97,25.06,40800
AMAP,16-Sep-2013,15.45,15.69,14.92,14.98,417600
AMAT,16-Sep-2013,16.08,16.17,15.91,15.95,10437900
AMBA,16-Sep-2013,18.05,18.35,17.66,17.8,962300
AMBC,16-Sep-2013,20.24,20.25,19.91,20.01,507500
AMBCW,16-Sep-2013,12.02,12.02,11.53,11.99,4700
AMBI,16-Sep-2013,15,15.08,14.39,15,23300
AMBT,16-Sep-2013,2.18,2.25,2.15,2.19,8400
AMCC,16-Sep-2013,12.71,12.89,12.54,12.6,550600
AMCF,16-Sep-2013,0.65,0.65,0.62,0.63,32900
AMCN,16-Sep-2013,1.84,1.84,1.79,1.82,37300
AMCX,16-Sep-2013,63,63.5,62.19,62.74,510300
AMED,16-Sep-2013,17.36,17.69,16.83,16.91,361300
AMGN,16-Sep-2013,116.21,117.18,115.41,117.18,4776800
AMIC,16-Sep-2013,9.9,9.9,9.8,9.8,3900
AMKR,16-Sep-2013,4.29,4.29,4.21,4.25,634500
AMNB,16-Sep-2013,21.61,21.83,21.46,21.83,9700
AMOT,16-Sep-2013,8.07,8.18,8.04,8.11,6100
AMOV,16-Sep-2013,20.36,20.51,20.1,20.16,6800
AMRB,16-Sep-2013,8.32,8.93,8.32,8.71,6500
AMRI,16-Sep-2013,12.26,12.34,11.85,12.21,365000
AMRN,16-Sep-2013,6.68,6.77,6.5,6.58,2874000
AMRS,16-Sep-2013,2.7,2.7,2.6,2.66,62100
AMSC,16-Sep-2013,2.48,2.49,2.36,2.4,916200
AMSF,16-Sep-2013,33,33.74,32.9,33.71,65200
AMSG,16-Sep-2013,39.14,39.14,38.59,38.91,42500
AMSWA,16-Sep-2013,8.32,8.32,8.1,8.13,13100
AMWD,16-Sep-2013,35.58,36.43,35.36,36.25,80400
AMZN,16-Sep-2013,299.82,301,295.26,296.06,1818400
ANAC,16-Sep-2013,10.59,10.59,10.29,10.36,157800
ANAD,16-Sep-2013,1.95,1.97,1.89,1.92,205200
ANAT,16-Sep-2013,100.97,100.97,98.79,99.97,41500
ANCB,16-Sep-2013,16.49,16.49,15.51,15.51,4000
ANCI,16-Sep-2013,1.51,1.71,1.5,1.71,3200
ANCX,16-Sep-2013,14.6,14.64,13.7,13.85,24600
ANDA,16-Sep-2013,10.02,10.03,10.02,10.03,1100
ANDAU,16-Sep-2013,10.96,10.96,10.96,10.96,0
ANDAW,16-Sep-2013,0.54,0.6,0.5,0.6,45800
ANDE,16-Sep-2013,69,69.1,68.08,68.26,69600
ANEN,16-Sep-2013,25.3,25.3,25.21,25.28,13700
ANGI,16-Sep-2013,21.23,21.23,20.11,20.24,732300
ANGO,16-Sep-2013,11.48,11.48,11.27,11.32,97300
ANIK,16-Sep-2013,24.34,24.35,23.85,23.99,157300
ANIP,16-Sep-2013,7.55,7.93,7.44,7.87,183300
ANLY,16-Sep-2013,6.41,6.42,6.41,6.41,62300
ANSS,16-Sep-2013,88.95,88.95,87.38,88.03,165500
ANTH,16-Sep-2013,3.67,3.79,3.67,3.76,59000
AOSL,16-Sep-2013,8.3,8.43,8.15,8.41,54500
APAGF,16-Sep-2013,16.16,16.16,14.82,15.04,10700
APEI,16-Sep-2013,39.95,39.95,39.34,39.38,89100
APFC,16-Sep-2013,49.18,51.32,49.18,50.32,41100
APOG,16-Sep-2013,28.81,29.19,28.73,29.04,182400
APOL,16-Sep-2013,21.02,21.26,20.76,20.81,1850500
APPY,16-Sep-2013,1.78,1.83,1.73,1.78,948900
APRI,16-Sep-2013,2.09,2.09,2,2.04,109300
APSA,16-Sep-2013,18.25,18.94,18.25,18.28,2700
APWC,16-Sep-2013,3.85,3.85,3.78,3.78,5200
AQUUU,16-Sep-2013,10.29,10.32,10.29,10.32,3200
AQUUW,16-Sep-2013,0.29,0.32,0.29,0.3,4900
ARAY,16-Sep-2013,6.93,7.03,6.89,6.93,813400
ARCC,16-Sep-2013,17.4,17.52,17.35,17.4,1256800
ARCI,16-Sep-2013,2.85,2.9,2.8,2.85,7700
ARCP,16-Sep-2013,12.94,13,12.13,12.22,6012600
ARCW,16-Sep-2013,6.14,6.2,6,6.19,3500
ARDNA,16-Sep-2013,134.13,134.13,131.98,132.5,3500
AREX,16-Sep-2013,23.5,23.81,23.2,23.25,603400
ARIA,16-Sep-2013,20.86,21,20.21,20.27,2213400
ARII,16-Sep-2013,36.21,36.65,35.84,36.11,194100
ARKR,16-Sep-2013,22.09,22.11,21.75,22.04,5600
ARLP,16-Sep-2013,75.38,76.5,74.46,75.39,54400
ARMH,16-Sep-2013,46.92,46.96,46.3,46.43,772900
ARNA,16-Sep-2013,6.2,6.2,5.91,5.94,5179300
AROW,16-Sep-2013,26.62,26.72,26.07,26.14,33100
ARQL,16-Sep-2013,2.2,2.22,2.16,2.18,393600
ARRS,16-Sep-2013,16.72,16.8,16.41,16.43,1167100
ARRY,16-Sep-2013,6.22,6.27,6.06,6.1,1342900
ARTC,16-Sep-2013,34.75,34.81,34.48,34.56,94900
ARTNA,16-Sep-2013,22.33,22.47,21.71,21.85,47600
ARTW,16-Sep-2013,7.09,7.09,6.88,7.04,7300
ARTX,16-Sep-2013,1.79,1.8,1.77,1.79,227800
ARUN,16-Sep-2013,17.84,17.84,17.23,17.35,1761100
ARWR,16-Sep-2013,4.85,4.99,4.62,4.65,194300
ASBB,16-Sep-2013,16.7,16.72,16.7,16.7,4800
ASBC,16-Sep-2013,15.77,15.85,15.54,15.62,1639000
ASBCW,16-Sep-2013,1.81,1.98,1.81,1.9,2800
ASBI,16-Sep-2013,11.41,11.41,11.39,11.39,1800
ASCMA,16-Sep-2013,78.48,79.23,77.51,78.73,27900
ASDR,16-Sep-2013,47,47,47,47,0
ASEI,16-Sep-2013,57.47,57.47,55.66,56.63,19700
ASFI,16-Sep-2013,8.6,8.67,8.5,8.58,12800
ASIA,16-Sep-2013,11.49,11.58,11.49,11.54,65400
ASMI,16-Sep-2013,33.81,33.81,33.55,33.55,2400
ASML,16-Sep-2013,93.6,93.64,92.77,92.8,359900
ASNA,16-Sep-2013,17.01,17.04,16.76,16.91,1512700
ASPS,16-Sep-2013,136,137.04,134.28,134.51,58200
ASRV,16-Sep-2013,3.2,3.2,3.17,3.19,5900
ASRVP,16-Sep-2013,27,28.06,26.41,27.15,700
ASTC,16-Sep-2013,0.8,0.8,0.73,0.77,10400
ASTE,16-Sep-2013,35.59,35.59,35.14,35.23,85800
ASTI,16-Sep-2013,0.78,0.8,0.78,0.79,130100
ASTM,16-Sep-2013,0.3,0.33,0.28,0.28,2674700
ASTX,16-Sep-2013,8.71,8.71,8.49,8.55,2583900
ASUR,16-Sep-2013,4.58,4.6,4.55,4.6,4500
ASYS,16-Sep-2013,7.01,7.7,6.92,7.49,63400
ATAI,16-Sep-2013,4.97,5,4.9,5,3100
ATAX,16-Sep-2013,7.04,7.07,7,7.03,31200
ATEA,16-Sep-2013,2.62,2.62,2.53,2.54,400
ATEC,16-Sep-2013,2,2.01,1.95,1.96,120200
ATHN,16-Sep-2013,113.8,114.59,112.53,114.15,218400
ATHX,16-Sep-2013,1.75,1.79,1.73,1.73,352400
ATLC,16-Sep-2013,3.68,3.9,3.65,3.66,2400
ATLO,16-Sep-2013,21.95,22,21.6,21.99,14200
ATMI,16-Sep-2013,25.62,26.12,25.2,25.57,75800
ATML,16-Sep-2013,7.7,7.7,7.58,7.63,2928100
ATNI,16-Sep-2013,50.28,50.28,49.07,49.48,63500
ATNY,16-Sep-2013,2.92,2.96,2.88,2.93,35100
ATOS,16-Sep-2013,4.81,4.9,4.74,4.87,103500
ATRC,16-Sep-2013,10.19,10.43,10.15,10.41,165000
ATRI,16-Sep-2013,243.45,246,243.45,244.3,3100
ATRM,16-Sep-2013,0.35,0.37,0.35,0.35,2300
ATRO,16-Sep-2013,48.43,48.88,48.12,48.52,66100
ATRS,16-Sep-2013,4.41,4.43,4.34,4.36,624700
ATSG,16-Sep-2013,6.84,6.9,6.74,6.81,78900
ATTU,16-Sep-2013,7.5,7.9,7.49,7.78,159400
ATVI,16-Sep-2013,17.18,17.37,17.06,17.25,6026900
ATX,16-Sep-2013,19.92,19.92,19.35,19.46,93700
AUBN,16-Sep-2013,23.4,23.7,23.35,23.7,3900
AUDC,16-Sep-2013,6.58,6.61,6.37,6.41,217500
AUXL,16-Sep-2013,18.14,18.41,18,18.23,481400
AVAV,16-Sep-2013,23.29,23.4,22.97,23.12,220100
AVEO,16-Sep-2013,2.13,2.16,2.07,2.09,446700
AVGO,16-Sep-2013,39.37,39.68,39.04,39.28,2158800
AVHI,16-Sep-2013,16.63,16.64,16.03,16.13,22300
AVID,16-Sep-2013,5.49,5.54,5.29,5.3,292200
AVNR,16-Sep-2013,4.53,4.6,4.09,4.38,5781300
AVNW,16-Sep-2013,2.64,2.65,2.57,2.59,152400
AWAY,16-Sep-2013,31.81,32.58,31.75,32.18,1575700
AWRE,16-Sep-2013,5.45,5.6,5.44,5.5,257300
AXAS,16-Sep-2013,2.66,2.66,2.48,2.48,780100
AXDX,16-Sep-2013,9.69,9.72,9.51,9.63,24600
AXFN,16-Sep-2013,25.5,25.52,25.5,25.52,600
AXGN,16-Sep-2013,4.59,4.59,4.27,4.28,55600
AXJS,16-Sep-2013,54.86,56.09,54.86,56.09,300
AXTI,16-Sep-2013,2.4,2.41,2.33,2.34,29000
AZPN,16-Sep-2013,35.17,35.32,34.67,34.73,322200
BABY,16-Sep-2013,13.83,13.89,13.36,13.42,154700
BAGL,16-Sep-2013,17.05,17.09,16.77,17.05,38800
BAGR,16-Sep-2013,6.19,6.19,5.75,5.79,46800
BAMM,16-Sep-2013,2.27,2.3,2.24,2.3,15000
BANC,16-Sep-2013,13.73,13.85,13.36,13.42,80500
BANCL,16-Sep-2013,25.36,25.4,25.07,25.1,6500
BANCP,16-Sep-2013,25.68,25.68,25.25,25.25,8300
BANF,16-Sep-2013,53.08,53.22,52.41,53.07,15400
BANFP,16-Sep-2013,29,29,29,29,0
BANR,16-Sep-2013,36.36,36.9,35.63,36.48,101100
BASI,16-Sep-2013,1.31,1.36,1.31,1.36,2500
BAXS,16-Sep-2013,1.69,1.69,1.67,1.68,30000
BBBY,16-Sep-2013,74.6,74.66,73.79,74.51,1706600
BBCN,16-Sep-2013,13.86,13.92,13.74,13.8,349800
BBEP,16-Sep-2013,18.34,18.48,18.01,18.25,442900
BBGI,16-Sep-2013,7.72,7.9,7.33,7.54,11100
BBNK,16-Sep-2013,16.86,16.86,16.53,16.67,11500
BBOX,16-Sep-2013,28.55,28.57,28.21,28.27,63600
BBRG,16-Sep-2013,15.89,16.15,15.85,16,209600
BBRY,16-Sep-2013,10.33,10.44,10.2,10.31,14031500
BBSI,16-Sep-2013,67.79,69.6,66.77,68.74,22600
BCBP,16-Sep-2013,10.75,10.77,10.72,10.75,10600
BCOM,16-Sep-2013,15.39,15.4,14.62,14.93,5900
BCOR,16-Sep-2013,21.69,21.98,21.2,21.3,364900
BCOV,16-Sep-2013,11.18,11.22,10.86,10.89,199600
BCPC,16-Sep-2013,51.17,51.17,49.57,49.83,51800
BCRX,16-Sep-2013,6.45,6.56,6.37,6.52,1158200
BCSB,16-Sep-2013,24.3,24.43,24.19,24.22,4500
BDBD,16-Sep-2013,16.43,16.49,15.95,16.04,330100
BDE,16-Sep-2013,12.2,12.21,11.76,11.82,93400
BDGE,16-Sep-2013,21.8,21.89,21.4,21.59,19100
BDMS,16-Sep-2013,19,19,19,19,600
BDSI,16-Sep-2013,5.25,5.3,5.16,5.24,131100
BEAT,16-Sep-2013,10.69,10.9,10.26,10.31,1006400
BEAV,16-Sep-2013,74.51,74.58,73.88,74.24,572200
BEBE,16-Sep-2013,5.8,5.87,5.69,5.71,334400
BECN,16-Sep-2013,35.59,35.88,35.18,35.22,214700
BELFA,16-Sep-2013,17.45,18.11,17.15,17.55,8400
BELFB,16-Sep-2013,17.43,17.44,17.13,17.28,11700
BERK,16-Sep-2013,7.66,7.79,7.6,7.71,1900
BFIN,16-Sep-2013,8.86,9,8.78,8.93,16100
BGCP,16-Sep-2013,5.82,5.84,5.75,5.79,584800
BGFV,16-Sep-2013,17.14,17.17,16.85,17,252000
BGMD,16-Sep-2013,0.92,0.94,0.89,0.92,165300
BGSC,16-Sep-2013,10.14,10.14,10.14,10.14,0
BGSCU,16-Sep-2013,10.2,10.2,10.2,10.2,0
BGSCW,16-Sep-2013,0.21,0.21,0.21,0.21,1000
BIB,16-Sep-2013,131.26,131.95,128.16,128.86,55700
BICK,16-Sep-2013,23.45,23.45,23.45,23.45,0
BIDU,16-Sep-2013,143.85,147.38,141.29,142.59,3197900
BIIB,16-Sep-2013,238.03,240.38,236.31,239.57,1045300
BIOD,16-Sep-2013,3.35,3.36,3.24,3.28,805900
BIOF,16-Sep-2013,3.82,3.9,3.71,3.83,69000
BIOL,16-Sep-2013,2.14,2.16,2,2.02,604100
BIOS,16-Sep-2013,11.72,11.79,11.38,11.43,643600
BIRT,16-Sep-2013,7.44,7.45,7.35,7.38,147500
BIS,16-Sep-2013,25.82,26.14,25.31,25.9,9200
BJRI,16-Sep-2013,31.89,32.14,31.54,31.85,102600
BKCC,16-Sep-2013,9.99,10,9.91,9.96,660500
BKEP,16-Sep-2013,8.4,8.45,8.25,8.4,18500
BKEPP,16-Sep-2013,9.13,9.13,9,9.1,1300
BKMU,16-Sep-2013,6.18,6.18,6,6.05,58400
BKSC,16-Sep-2013,13.93,14.25,13.85,14.25,2900
BKYF,16-Sep-2013,27.84,28.13,27.4,27.82,7200
BLDP,16-Sep-2013,1.54,1.6,1.5,1.52,1229700
BLDR,16-Sep-2013,5.78,5.88,5.62,5.63,133500
BLIN,16-Sep-2013,1.01,1.05,1.01,1.03,16500
BLKB,16-Sep-2013,38.78,38.81,37.96,38.51,116200
BLMN,16-Sep-2013,23.85,24.31,23.7,24.16,845800
BLMT,16-Sep-2013,14.23,14.25,14,14.16,6200
BLRX,16-Sep-2013,2.21,2.27,2.18,2.22,81500
BLUE,16-Sep-2013,28.14,28.14,26.87,27.01,40000
BMRC,16-Sep-2013,39.74,40.46,39.5,40.01,13200
BMRN,16-Sep-2013,72.54,73.43,72.23,73.4,2137000
BMTC,16-Sep-2013,25.89,26.45,25.7,25.8,22800
BNCL,16-Sep-2013,9.52,9.54,9.42,9.53,66600
BNCN,16-Sep-2013,12.8,13,12.69,12.99,26900
BNDX,16-Sep-2013,49.19,49.35,49.06,49.21,43100
BNSO,16-Sep-2013,1.5,1.5,1.41,1.41,3900
BOBE,16-Sep-2013,54.43,54.71,53.95,53.99,416100
BOCH,16-Sep-2013,5.51,5.57,5.46,5.48,6300
BODY,16-Sep-2013,6.34,6.36,6.2,6.23,180400
BOFI,16-Sep-2013,65,65.18,63.1,63.25,105000
BOKF,16-Sep-2013,64.65,65.1,64.04,64.4,48800
BOLT,16-Sep-2013,17.92,17.99,17.75,17.83,29100
BONA,16-Sep-2013,4.8,4.8,4.69,4.7,122400
BONT,16-Sep-2013,11.9,11.96,11.69,11.8,311700
BOOM,16-Sep-2013,24.08,24.09,23.49,23.67,70600
BOSC,16-Sep-2013,4.16,4.2,3.99,4,6400
BOTA,16-Sep-2013,4.2,4.44,4.15,4.44,41600
BOTJ,16-Sep-2013,8.68,8.85,8.5,8.75,2000
BPFH,16-Sep-2013,10.89,10.89,10.66,10.7,349800
BPFHP,16-Sep-2013,23.48,24,23.4,23.55,3000
BPFHW,16-Sep-2013,4.22,4.22,4.22,4.22,0
BPHX,16-Sep-2013,4.42,4.72,4.32,4.35,6500
BPOP,16-Sep-2013,29.9,29.9,29.2,29.2,875000
BPOPM,16-Sep-2013,19.22,19.81,18.83,18.83,7200
BPOPN,16-Sep-2013,21.16,21.16,20.06,20.28,6200
BRCD,16-Sep-2013,7.81,7.82,7.66,7.74,4427300
BRCM,16-Sep-2013,26.41,26.96,26.35,26.91,11993600
BREW,16-Sep-2013,13.64,13.64,13.2,13.29,55100
BRID,16-Sep-2013,9.19,9.41,8.51,9.05,6500
BRKL,16-Sep-2013,9.35,9.37,9.22,9.28,198700
BRKR,16-Sep-2013,20.86,21.11,20.59,20.99,600900
BRKS,16-Sep-2013,9.49,9.49,9.26,9.3,158200
BRLI,16-Sep-2013,29.74,29.99,29.3,29.36,136200
BSDM,16-Sep-2013,1.54,1.57,1.49,1.55,138400
BSET,16-Sep-2013,15.8,15.91,15.45,15.56,13000
BSFT,16-Sep-2013,37.06,37.14,36.45,36.57,237700
BSPM,16-Sep-2013,0.81,0.81,0.76,0.77,31300
BSQR,16-Sep-2013,2.7,2.8,2.69,2.8,5800
BSRR,16-Sep-2013,15.6,15.7,15.29,15.52,24600
BSTC,16-Sep-2013,17.58,17.75,17.27,17.6,24000
BTUI,16-Sep-2013,3.02,3.03,2.89,3.02,5200
BUR,16-Sep-2013,2.77,2.77,2.77,2.77,0
BUSE,16-Sep-2013,5,5.03,4.95,5.02,255100
BV,16-Sep-2013,9.21,9.32,9.09,9.16,532200
BVA,16-Sep-2013,4.41,4.41,4.41,4.41,100
BVSN,16-Sep-2013,9.9,10,9.8,9.82,14700
BWEN,16-Sep-2013,7.85,7.94,7.42,7.69,429100
BWINA,16-Sep-2013,23.2,23.2,23.01,23.01,300
BWINB,16-Sep-2013,23.94,24.14,23.41,23.73,11900
BWLD,16-Sep-2013,110.48,111.73,109.95,110.62,217300
BYFC,16-Sep-2013,1.23,1.24,1.21,1.21,4100
CA,16-Sep-2013,30.76,30.76,30.44,30.51,2010500
CAAS,16-Sep-2013,7.62,7.8,7.5,7.54,113500
CAC,16-Sep-2013,39,39.17,38.6,38.9,18700
CACB,16-Sep-2013,6,6,5.97,6,4500
CACC,16-Sep-2013,110.13,110.61,109.4,110.1,27700
CACG,16-Sep-2013,10.05,10.05,10.05,10.05,0
CACGU,16-Sep-2013,10.13,10.13,10.13,10.13,0
CACH,16-Sep-2013,6.27,6.59,6.23,6.44,251400
CADC,16-Sep-2013,3.61,3.8,3.48,3.5,2700
CADX,16-Sep-2013,5.79,6.02,5.7,5.82,534300
CAFI,16-Sep-2013,4.05,4.05,4,4,11600
CAKE,16-Sep-2013,44,44,43.56,43.67,534600
CALD,16-Sep-2013,8.84,8.88,8.8,8.86,249400
CALI,16-Sep-2013,2.26,2.29,2.1,2.18,20900
CALL,16-Sep-2013,13.34,13.37,12.98,13.08,141400
CALM,16-Sep-2013,47.69,47.69,47.05,47.2,27600
CAMP,16-Sep-2013,17.38,17.39,16.85,16.86,172100
CAMT,16-Sep-2013,1.7,1.73,1.7,1.73,15000
CAR,16-Sep-2013,30.5,30.67,30.23,30.54,1263100
CARB,16-Sep-2013,14.65,14.95,13.78,14.04,212100
CART,16-Sep-2013,2.86,2.86,2.86,2.86,100
CARV,16-Sep-2013,6.75,6.98,6.4,6.91,2400
CARZ,16-Sep-2013,39.06,39.45,38.94,38.98,25400
CASH,16-Sep-2013,38.19,38.4,37.93,38.26,27500
CASM,16-Sep-2013,1.4,1.4,1.38,1.38,14100
CASS,16-Sep-2013,53.05,53.05,51.73,51.88,12800
CASY,16-Sep-2013,71.65,71.73,70.83,70.93,228700
CATM,16-Sep-2013,36.45,36.77,35.75,36.21,316000
CATY,16-Sep-2013,22.75,22.75,22.33,22.47,128700
CAVM,16-Sep-2013,40.26,40.45,39.89,39.97,890200
CBAK,16-Sep-2013,1.8,1.82,1.75,1.76,20700
CBAN,16-Sep-2013,6.2,6.2,5.98,6.05,7800
CBEY,16-Sep-2013,6.52,6.56,6.15,6.16,634700
CBF,16-Sep-2013,22.21,22.21,21.49,21.96,398200
CBIN,16-Sep-2013,18.4,18.42,18.21,18.26,2500
CBLI,16-Sep-2013,1.75,1.78,1.67,1.67,67100
CBMX,16-Sep-2013,2.99,2.99,2.94,2.95,36200
CBMXW,16-Sep-2013,0.35,0.35,0.35,0.35,2000
CBNJ,16-Sep-2013,9.15,9.15,9.03,9.04,19300
CBNK,16-Sep-2013,17.69,17.69,17.69,17.69,200
CBOE,16-Sep-2013,46.36,46.49,45.01,45.21,671000
CBPO,16-Sep-2013,24.58,25.26,24.41,25.26,14600
CBRL,16-Sep-2013,106.65,106.65,104.57,104.69,151300
CBRX,16-Sep-2013,7.76,7.76,7.56,7.69,187400
CBSH,16-Sep-2013,43.74,43.74,43.25,43.32,307300
CBST,16-Sep-2013,65.27,65.58,64.08,64.35,669200
CCBG,16-Sep-2013,12.05,12.05,11.65,11.75,17600
CCCL,16-Sep-2013,2.8,2.9,2.8,2.84,26700
CCCR,16-Sep-2013,9.58,9.59,9.2,9.2,16700
CCIH,16-Sep-2013,5.14,5.14,5.05,5.08,92600
CCIX,16-Sep-2013,19.69,20.5,19.31,20.08,97500
CCMP,16-Sep-2013,38.45,38.92,37.94,38.01,107500
CCNE,16-Sep-2013,17.1,17.29,16.88,16.93,11800
CCOI,16-Sep-2013,31.3,31.35,30.82,31.04,196300
CCRN,16-Sep-2013,5.83,5.88,5.74,5.77,163700
